source,destination,max_stretch,min_stretch,avg_stretch,geodesic_dist_km,max_ISL_dist_km,min_ISL_dist_km,avg_ISL_dist_km,mid_hop_cnt
G-22,G-98,1.8829793377289488,1.43315815956692,1.8030138791331545,5979.626240820164,11259.512658806196,8569.750138191886,10781.349104227565,10.0
G-49,G-68,1.2573340090134284,1.164822749872999,1.208539246777143,6880.8023671210085,8651.466825481346,8014.915134602534,8315.719709982804,7.0
G-37,G-54,1.2644361615799653,1.165446966944944,1.210098953535021,6735.302537622719,8516.360087751471,7849.637913928983,8150.382552519024,7.0
G-13,G-45,2.203124762163494,1.325235413924812,2.0180066596255273,2655.389595984013,5850.154572103694,3519.0163303655127,5358.593888596077,6.0
G-35,G-58,2.0277194204005613,1.6503640669585036,1.9431529813650092,2897.9906881403567,5876.311998482188,4782.739698087192,5631.2392456279695,6.0
G-48,G-72,1.9743185130892638,1.5014365000771808,1.700030197361017,7023.420118862223,13866.468365873285,10545.219321836154,11940.026290818681,9.0
G-68,G-73,1.6117383379380257,1.3597004025988688,1.5239013490351707,6060.84597745522,9768.497822202045,8240.934715635598,9236.131361338397,7.0
G-6,G-52,1.7711591284069572,1.7000716546549517,1.725794555956518,6605.832420594599,11699.98039246275,11230.388453653584,11400.309629023226,11.0
G-2,G-49,1.9665985287174972,1.4908177817490644,1.8399322656760406,7077.94557721671,13919.477358496899,10551.927124766817,13022.940442220053,10.5
G-82,G-95,1.9071455361582532,1.3525525465755448,1.6726386189957563,2551.583210190554,4866.240529451261,3451.1503687426375,4267.876616945887,5.0
G-39,G-42,1.9393654729477976,1.8267383081050896,1.8646025907091797,6108.384105047147,11846.389228831571,11158.419245309848,11389.708827317685,11.0
G-1,G-41,2.0060101494465106,1.325906519274122,1.7662449486089145,2600.508059020816,5216.645560113202,3448.030588880593,4593.134223062289,5.0
G-61,G-99,2.0386129410845,1.5186404435234184,1.900432516780119,3083.8856148426985,6286.849123242656,4683.313417900205,5860.716500477514,6.0
G-27,G-80,1.247987067478004,1.1214163837625373,1.2018478909911388,5713.377845359404,7130.22166262388,6407.075522411938,6866.6111138806955,6.0
G-38,G-93,1.7665730630828194,1.3989529564336325,1.5716818313738325,3939.945428469047,6960.201463949716,5511.798305343948,6192.340646529191,6.0
G-58,G-95,1.8313199175951789,1.7380914680874462,1.7746561595139296,4472.132614970298,8189.905531922119,7772.975542235476,7936.497691320177,7.0
G-11,G-54,1.5721942511966769,1.4686606210449507,1.5191742114985631,6676.934232755484,10497.437616356467,9806.15037695496,10143.426298274075,8.0
G-16,G-61,1.8357367226779147,1.560220762263803,1.7280262210685564,7628.547732300145,14004.005212884706,11902.218557855136,13182.330510087724,10.0
G-21,G-81,1.3154741945191888,1.1598875076752933,1.2406616639305708,6346.8964149585345,8349.178449164305,7361.685864219509,7874.3510669774305,6.0
G-36,G-71,1.9205609925750284,1.5739093405751359,1.8131847024142587,4897.295399047449,9405.55451252769,7707.898972116417,8879.701100756567,9.0
G-21,G-31,1.3314869887640948,1.2025019084940254,1.2954195187722357,6612.532471937085,8804.500949164305,7951.58291748306,8566.00363266252,7.0
G-52,G-58,2.0715557343525446,1.6956818835344003,1.9553408345674823,2887.5786374604695,5981.780084825144,4896.414782822667,5646.200422851188,6.0
G-0,G-1,1.93742917963966,1.64331670831118,1.824254051833303,5840.782899811997,11316.103222036112,9598.256128879279,10655.071870860706,9.0
G-47,G-79,1.6707141476237024,1.4509402020911821,1.595327446463514,7599.1907682981555,12696.075527087161,11025.971389083972,12123.197603578206,10.0
G-19,G-80,1.7730554675484567,1.59934743018986,1.7005935958992004,4444.891895142589,7881.03987734439,7108.926429968038,7558.954691343748,7.0
G-46,G-72,1.7924398745828225,1.7226951197401876,1.768253382235839,7719.309046488751,13836.397339154344,13298.016022152451,13649.694329977443,10.0
G-17,G-36,2.180845301883187,1.7750151243495595,2.037137382458334,4550.439099791691,9923.803732286267,8077.098224561846,9269.869596785702,7.0
G-49,G-85,1.7012434040150695,1.4482501065910294,1.603631183223755,6758.143991918705,11497.247889635768,9787.48275665379,10837.570446157106,8.0
G-4,G-45,1.908380093385325,1.5622880238004302,1.8379587791835976,4304.021924468309,8213.70976214932,6724.12190677132,7910.6148818752135,7.0
G-70,G-92,1.8255024111792708,1.3153780476416814,1.647604503484546,2558.3384022434398,4670.252921907922,3365.182172749714,4215.129872973748,5.0
G-23,G-79,1.3000008900150566,1.1864401089358108,1.2258324669163772,6944.560980282916,9027.935455131625,8239.305685958245,8512.868318111421,7.0
G-7,G-40,1.972159003611444,1.1876263056804401,1.7552551933414642,2042.8078793775048,4028.7419519627465,2426.092375,3585.6491392762287,4.0
G-33,G-40,1.9692345186386944,1.1701512550213433,1.7013907398716621,2172.2478090694667,4277.66536865687,2541.8585,3695.842307057297,4.0
G-27,G-60,1.3027951162199682,1.1569317347220034,1.223126218602264,7686.576633948928,10014.034499159186,8892.844439188153,9401.653412278472,7.0
G-14,G-85,1.2481182804689874,1.139421851703867,1.1776029881450394,7497.741973245224,9358.068819046981,8543.091042752878,8829.36335203406,7.0
G-14,G-99,1.6691215174913787,1.603513825564883,1.6548346936683267,6906.427725369006,11527.667125412447,11074.55234289383,11428.996209253459,10.0
G-67,G-80,2.087924013152669,1.5337382302572813,2.0022310537632277,4766.329237640454,9951.733269861157,7310.301369762207,9543.292412063329,10.0
G-80,G-86,1.7171624783647448,1.5595921379672393,1.6459625139989338,4821.074728081234,8278.56862845361,7518.910242468039,7935.308279609314,7.0
G-24,G-74,1.2501873155400924,1.183399505151354,1.2100640191136454,6172.41228556656,7716.671545699145,7304.429644329604,7469.014017899112,6.0
G-7,G-11,1.8360937669938329,1.694451073125535,1.7697723681869795,6580.697442479062,12082.777556608064,11150.669843323112,11646.336497098171,11.0
G-36,G-95,1.955239275441522,1.6506619993331944,1.8767032663531766,4034.245986526693,7887.916199649319,6659.176545922066,7571.082620186838,7.0
G-42,G-52,2.100312720948627,1.707165127625804,1.9795476155075622,6755.0204814060035,14187.655447365549,11531.9354022544,13371.884686671998,10.0
G-8,G-41,1.901370211012578,1.522103558728302,1.772453927473372,6860.542469785855,13044.431083437486,10442.456108067705,12159.995445169807,10.0
G-6,G-8,1.5016261540856075,1.3293773353658989,1.4288762523119303,7551.816440343202,11340.005077673026,10039.213616635832,10790.611173425215,8.0
G-44,G-47,2.0031077950158798,1.5715919210438616,1.9355328510824983,4135.722158366784,8284.297293444406,6499.66753177132,8004.826100468726,8.0
G-41,G-78,2.070090259448474,1.5053152542290549,1.984353531724057,6934.274783134148,14354.574684905177,10438.269608067705,13760.052655857315,11.0
G-44,G-67,1.738538800912,1.6113327200337646,1.705830019491542,4801.670677976453,8347.890782863493,7737.089074250168,8190.833986204538,8.0
G-1,G-78,1.9681413141161181,1.604905968440151,1.8465709162877844,4538.40764029812,8932.227577170972,7283.7175091288345,8380.491554832779,8.0
G-16,G-96,1.7022486153913616,1.5058058413444773,1.6142684677364847,3812.186139398043,6489.288577404459,5740.412156998025,6153.8918779723435,6.0
G-4,G-95,1.8244980486155629,1.7252819623117293,1.760442217504214,4556.966411094905,8314.17632464932,7862.051951922455,8022.276053840134,7.0
G-4,G-33,1.6006723294259066,1.469610409187293,1.5492229393129517,6481.4738518650765,10374.715848577976,9525.241439576175,10041.247971866453,8.0
G-24,G-70,1.1815779026552815,1.1289760378750846,1.1660079072211416,7045.273425325263,8324.539397528815,7953.944877470341,8214.844522464235,7.0
G-42,G-49,1.837561308586403,1.7307016444711487,1.763926524468893,6780.2600293914875,12459.143492164705,11734.607182809847,11959.88050863988,11.0
G-75,G-97,1.897269989498436,1.4406528555002267,1.7975423747837118,7917.034880102298,15020.752683830438,11405.69890711427,14231.205679624565,11.0
G-58,G-77,1.9293618875486116,1.4304066626849834,1.707483545902743,2371.000813270623,4574.518604471103,3391.495360533813,4048.444875981611,5.0
G-10,G-33,1.662113838521666,1.2725159501145575,1.5379024279320994,4640.294527162457,7712.697748413071,5904.848799043516,7136.320219643176,6.5
G-11,G-99,2.263034332705486,1.827035782528136,2.1352675067264943,3585.4990549678855,8114.1074612754,6550.835071647143,7655.999627471478,8.0
G-24,G-64,1.2229487749052799,1.1313213261201063,1.1811600582360566,5973.040961836737,7304.723126737291,6757.428621914853,7055.117410329432,6.0
G-21,G-27,1.5444869807204666,1.2492708089332825,1.4195605021959343,2503.444925415137,3866.538094254399,3127.480667093289,3553.791535542175,4.0
G-4,G-71,1.9873481134695041,1.735285994738589,1.9037616921460496,4296.900027312266,8539.436163046092,7456.350438186835,8180.273666978405,8.0
G-14,G-19,1.4688246849313342,1.3041094529138981,1.3988975366902514,7896.966721705735,11599.259656922657,10298.508951122925,11047.047294319043,8.0
G-36,G-47,2.105986322168128,1.4462885318093384,2.002572284519953,3664.979309137202,7718.396296072142,5300.617544123647,7339.385987817246,7.0
G-53,G-79,1.2149865175780725,1.1232897058813878,1.1762413825885332,7240.917152980086,8797.616715770606,8133.647699082497,8517.066403230323,7.0
G-1,G-47,1.9837404320861658,1.6687625687471184,1.818445224963687,3637.5970221480347,7216.048288471292,6070.285750746622,6614.770935267221,7.0
G-16,G-58,1.815919421314446,1.5375730339188207,1.692409486185688,7733.04640368901,14042.589150384705,11890.123620355136,13087.4810907174,10.0
G-1,G-49,1.8653865906158111,1.2049557503090287,1.6819188969701475,3160.81346718203,5896.139057119228,3808.6403629352053,5316.231900251188,6.0
G-38,G-41,2.0556806947995097,1.3434324787414929,1.793625777284415,2825.942659162939,5809.235769051645,3796.463151380593,5068.683598602313,5.0
G-44,G-69,1.6618688500066947,1.6381869231691495,1.652158356391169,6755.189065597397,11226.238284022143,11066.262390796881,11160.642063728992,10.0
G-21,G-68,1.4677675276433362,1.3197280629745491,1.4311875005023713,5923.428526149191,8694.216042998009,7817.314854983059,8477.536866743905,7.0
G-57,G-76,1.9943650886682032,1.4296373180201907,1.7380675971662947,2430.1261684569863,4846.5587914296375,3474.199057923528,4223.7235504209675,5.0
G-86,G-91,1.8124069771425442,1.6050303066255678,1.7264261652462871,7971.289802901849,14447.221255604529,12794.161716552817,13761.843286490672,11.0
G-9,G-24,1.241734712276157,1.1367901212249796,1.191843176844095,5843.240320171856,7255.754337729039,6642.537871914852,6964.2261062571315,6.0
G-2,G-14,1.2851218997722584,1.2199297333931212,1.2649848354238367,7995.46880269762,10275.15205729259,9753.910124827926,10114.14678751687,8.0
G-49,G-87,1.9214159856179276,1.5293385263201085,1.8008001834059713,6254.319983469591,12017.150395408124,9564.97250665379,11262.78057331167,9.0
G-47,G-58,1.9626334292870375,1.6252676503470787,1.8925697256857574,4104.993586961855,8056.597640780242,6671.71328177132,7768.986586818191,7.5
G-38,G-69,1.7758422918586223,1.6234810226387635,1.7428978310752234,6368.635635674222,11309.692503268203,10339.359094618056,11099.881236324976,9.0
G-49,G-99,1.7711827074140325,1.5793686874217485,1.7230057756837593,5670.465107247981,10043.42974095228,8955.75503350507,9770.244130601499,9.0
G-11,G-42,2.142073643874815,1.792257452857318,2.0621801099397548,4727.819712113637,10127.337998310439,8473.470114801406,9749.61577370184,10.0
G-30,G-91,1.7851501733680837,1.5001426631722108,1.6673922502848113,4448.2335481036125,7940.76488957889,6672.984921264126,7416.950145564873,7.0
G-47,G-80,1.7754278533161023,1.5990126327008058,1.7031040940450555,4437.485966251092,7878.436183181507,7095.596117468038,7557.500516389714,7.0
G-1,G-15,2.06521931060934,1.4003830367131256,1.820147844994281,2847.221320049076,5880.136451743967,3987.200438364679,5182.363749909097,5.5
G-49,G-82,1.7807034516433613,1.546026477700255,1.65817973062333,4784.862363917395,8520.420927066118,7397.523906767725,7934.161785670254,8.0
G-68,G-80,1.4567790105171396,1.2122914114432046,1.3798700594243127,4936.693529212325,7191.671514712297,5984.711166391345,6811.9955935138305,6.0
G-79,G-86,1.5747775307463279,1.364195296962207,1.5024813384248246,7914.383007056416,12463.392529232999,10796.764076583971,11891.212773248812,10.0
G-10,G-78,1.9584147487596528,1.6267833846104318,1.9142841773496593,5962.867661744345,11677.76797366211,9700.294036756557,11414.62321650716,11.0
G-28,G-45,1.9152005465079698,1.3747766507007841,1.8232247130043653,4006.8648906101953,7673.949828280242,5508.544294123648,7305.41509023004,7.0
G-38,G-52,2.005277848121553,1.2189839531256683,1.7743060634745211,2809.857845356993,5634.545693664934,3425.1716240544397,4985.547812518365,5.5
G-23,G-49,1.86567999697594,1.4805979522851895,1.780792543942693,6391.6551363911085,11924.783135533415,9463.47150665379,11382.211810338304,9.5
G-47,G-49,1.84522211581044,1.7403962164781177,1.7735338703269496,6723.198148515951,12405.793912617435,11701.028620309846,11923.819633312476,11.0
G-61,G-67,1.716085572316458,1.6052985639578112,1.687334056233986,4861.415813522939,8342.605538617792,7804.023824250168,8202.832463671702,8.0
G-13,G-17,2.0780067499690498,1.4763723167129694,1.911536876645624,3545.9041543481826,7368.412767478818,5235.074731197169,6778.126552087467,7.0
G-4,G-25,1.909823023413928,1.5688645238260506,1.8406716945883468,4289.688612091728,8192.546074649319,6729.94028177132,7895.908406875214,7.0
G-31,G-80,1.9526796869128396,1.735742581002326,1.9082793915959406,5130.866020315339,10018.937854141082,8905.862628879278,9791.125887607639,9.0
G-1,G-31,1.71852875858781,1.5542952629303648,1.6502151872021733,4688.778189233568,8057.800160837162,7287.745728456948,7737.492977295538,7.0
G-45,G-49,1.82624017471165,1.7093238392315668,1.7434071111187033,6858.465231246128,12525.204742164706,11723.338120309847,11957.097055514882,11.0
G-17,G-49,1.7467615024744803,1.6086353640759157,1.6867170139974412,7899.502792726993,13798.547367025154,12707.4195509971,13324.22576261292,10.0
G-4,G-51,1.6885736163932867,1.5585145595479712,1.6269607811030637,4906.173033733613,8284.434342222788,7646.342104735476,7982.151111190026,7.0
G-52,G-99,2.1780847236784804,1.6991418096770492,2.0512246056961057,5613.934806193777,12227.625641097577,9538.87134600507,11515.441209238475,9.0
G-35,G-91,1.8755712047189583,1.6926522767848406,1.8153174621814065,6523.958213277392,12236.14816561282,11042.792723353139,11843.055267104259,11.0
G-69,G-74,1.2896825409301154,1.21591843371072,1.2607210804450084,6496.429972463837,8378.33231386172,7899.128956829604,8190.186213919944,7.0
G-61,G-95,1.8889266097647692,1.7151888866993026,1.8340097544822012,4510.1299844642945,8519.30454115257,7735.724826922456,8271.622385490175,8.0
G-33,G-80,2.006936076526401,1.54073091951496,1.8544423033759032,6058.920281367558,12159.865697474044,9335.165816379278,11235.91808255023,9.0
G-6,G-49,1.8789971653739883,1.4896096982448046,1.7969714310549272,6299.215168718452,11836.207446102802,9383.37200665379,11319.509696254901,9.5
G-15,G-49,1.8382369815700426,1.5995988589004242,1.7773012110779716,5829.387306461897,10715.795326633239,9324.68128350507,10360.577119617285,10.0
G-14,G-31,1.2812137595475115,1.1404026139009775,1.194740663546583,7964.168066103938,10203.80170964126,9082.358080131624,9515.115439893525,7.0
G-27,G-62,1.2181603967829007,1.1699584252073194,1.1949134177914649,7811.965626102125,9516.227146746945,9139.675001688152,9334.622545955131,7.0
G-7,G-44,1.6924430611451096,1.493439566877255,1.6217628189506945,6174.147849086698,10449.393685670786,9220.716689576175,10013.003420353212,9.0
G-77,G-78,1.7974354004584834,1.7055941727519093,1.7374004636001676,6828.934204255534,12274.56808613068,11647.390384884433,11864.593452368606,11.0
G-38,G-87,1.713899235908855,1.4249113001772764,1.6451308275352516,3657.32247136758,6268.28218914918,5211.3601178439485,6016.773943884218,6.0
G-21,G-23,1.4014101914904833,1.182311937562561,1.2932629288782527,5910.321404794032,8282.784651662707,6987.843551719509,7643.599570575759,6.0
G-4,G-8,1.7893082734593426,1.4847586855250658,1.7071444150095725,4363.064477327108,7806.867366917956,6478.097878217304,7448.381154795631,8.0
G-35,G-36,2.399419364962487,2.068381164172397,2.28905099700945,2398.028726040835,5753.876562998702,4960.037448087192,5489.210046201076,6.0
G-3,G-34,1.9646887707490235,1.4600938954042268,1.845674998824011,7437.658227941574,14612.683601105893,10859.679374720512,13727.499841109462,11.0
G-45,G-79,1.6457307966683035,1.429861144556456,1.5716772296656782,7736.632368953216,12732.414152087162,11062.310014083972,12159.488928578205,10.0
G-20,G-56,1.6245730643977119,1.2058859124956283,1.5049039432154465,3497.0130695525645,5681.1532386418585,4216.998796386532,5262.668757845607,5.0
G-56,G-69,1.2168619584978295,1.1731878136570038,1.1928404106096007,6408.766752954757,7798.5844625563,7518.6870551366865,7644.63596509571,6.0
G-79,G-87,1.3899954964377963,1.2365207616134282,1.3122345453147983,6922.1747991732855,9621.791796406074,8559.412854695029,9083.51690018271,7.0
G-45,G-58,1.9268672465825525,1.589785618498967,1.8562338180798195,4216.45870284093,8124.556171072143,6703.26540677132,7826.733236750302,7.0
G-54,G-61,1.5758968220923941,1.5366363177911853,1.5569094862858992,7398.116836255489,11658.668811723262,11368.215013852607,11518.198283017595,10.0
G-14,G-43,1.3535299970367718,1.2465604520693423,1.3025304006579037,7738.064855832076,10473.702901384739,9645.965624827923,10079.0647169838,8.0
G-4,G-67,1.6683932865748838,1.5470862559838334,1.6150529485583736,4954.046081846625,8265.297224335518,7664.336604735476,8001.04673178045,7.0
